ASN,Name
AS134376,Samoa IXP
AS139679,Office of the Electoral Commission
AS150321,Secretariat of the Pacific Regional Environment Programme
AS153053,Lesamoa.net
AS17993,Vodafone Samoa Limited
AS38227,Computer Services Limited (CSL)
AS38800,Digicel Samoa Ltd
