ASN,Name
AS44815,TSG INTERACTIVE SERVICES (IRELAND) LIMITED
AS47115,HARVEY SOFTWARE SYSTEMS LTD
AS47443,Magnet Networks Limited
AS47446,Barclays Bank lreland PLC
AS47490,TuxBox
AS47680,EOBO Ltd T/A BBnet
AS47720,CORK INTERNET EXCHANGE LIMITED
AS47870,"SYNCHRONOSS SOFTWARE IRELAND, LTD"
AS47941,Red Hat Ltd
AS47942,Regional Telecom Ltd
AS48255,Abtran Limited.
AS48305,Noraina Ltd
AS48342,Deloitte & Touche
AS48406,Siemens Industry Software Limited
AS48970,Natus Manufacturing Limited
AS49221,Atlantek Computers Teoranta Ltd
AS49406,Fast Wireless Internet Ltd
AS49567,Aptus Ltd
AS50088,Fort Information Technologies Ltd
AS50326,INTERNET PROTOCOL TELECOM LTD
AS50883,Ninetreehill Broadband Ltd
AS51046,Bringo Limited
AS51173,Premier Data Networks LTD
AS51516,Fexco Unlimited Company
AS51677,Hibernia Services Limited
AS51865,DIDWW Ireland Limited
AS5466,Eircom Limited
AS56410,Leeson Telecom Holdings Ltd
AS57052,ELECTRONIC ARTS IRELAND LIMITED
AS57791,Arden Broadband Ltd
AS60110,Model Telecom Ltd
AS60155,Orion Digital Services Ltd.
AS60229,Demonware Limited
AS60277,Agility Communications Limited
AS60924,Orixcom Limited
AS61145,Real Broadband Ltd
AS61194,EKCO CLOUD IRELAND LIMITED
AS61314,Central Bank of Ireland
AS62017,Commercegate Ireland LTD
AS62129,Wireless Connect Ltd.
AS62168,Broighter Networks Limited
AS8987,Amazon Data Services Ireland Ltd
AS9055,Verizon Ireland Limited
AS9059,Amazon Data Services Ireland Ltd
