ASN,Name
AS19711,SWAZILAND PTC
AS32398,Real Image Internet
AS327765,Swazi MTN Ltd
AS328169,Swazi Mobile Limited
AS328531,Eswatini Revenue Authority
AS328628,Wanderport Swaziland
AS328690,Royal Science and Technology Park
AS329095,AFRIMETRO INVESTMENTS (PROPRIETARY) LIMITED
AS329710,Micro IT Solutions (Proprietary) Limited
AS37510,Posix Swaziland
