ASN,Name
AS132228,Vanuatu Government
AS132254,PRIMA DC LIMITED
AS132429,Digicel Vanuatu LTD
AS132797,Vanuatu Internet Exchange (VIX)
AS133383,"Vanuatu Government,"
AS136996,Pacific Networks
AS23959,Owl Limited
AS43357,Owl Limited
AS45495,Interchange Ltd.
AS45935,Wantok Network Limited
AS9249,Telecom Vanuatu Limited
