ASN,Name
AS10292,Cable & Wireless Jamaica
AS11580,Island Networks Ltd
AS22306,eGov Jamaica Limited
AS30689,FLOW
AS33576,Digicel Jamaica
AS3586,University of the West Indies
AS40143,"University of Technology, Jamaica"
AS40786,Digicel Jamaica
AS63094,Office of Utilities Regulation
