ASN,Name
AS215804,GRID TELECOM SINGLE MEMBER S.A
AS215980,Eleftherios Touloumtzidis
AS216028,Ellaktor S.A.
AS216285,MYIP NETWORKS G.P.
AS24849,DELTA FOODS Single Member SA.
AS2546,National Center of Scientific Research DEMOKRITOS
AS25472,Nova Telecommunications & Media Single Member S.A
AS28953,Piraeus Financial Holdings SA
AS28969,AB VASSILOPOULOS S.A.
AS29162,Technopolis SA
AS29229,Anaptiksiakos Sindesmos Ditikis Athinas
AS29241,DIAS SA
AS29247,Ote SA (Hellenic Telecommunications Organisation)
AS29353,TITAN CEMENT COMPANY S.A.
AS30850,INDEPENDENT POWER TRANSMISSION OPERATOR - AMIE
AS31563,Hellenic National Meteorological Service
AS31579,IMERYS INDUSTRIAL MINERALS GREECE SINGLE MEMBER S.A.
AS3260,INTRACOM S.A. TELECOM SOLUTIONS
AS3323,National Technical University of Athens
AS3329,Vodafone-panafon Hellenic Telecommunications Company SA
AS34239,Interamerican Hellenic Life Insurance Company SA
AS34516,ARX-NET SA
AS34780,Village Roadshow Operations Ellas S.A.
AS35372,GeniusMind S.A.
AS35459,KOSMOCAR S.A.
AS35472,MYTILINAIOS A.E.
AS35499,VASILEIOY GEORGIOS KAI SIA E.E. ERMISWISP
AS35506,INFORMATION SOCIETY S.A.
AS39481,Saracakis Brother AEVME
AS39867,Interconnect Ltd.
AS40990,First Telecom Ltd.
AS41125,BANK OF GREECE
AS41372,VELTI SINGLE MEMBER S.A. Software Products and Services
AS41579,CREDIABANK S.A.
AS42070,Info-Quest S.A. Commercial and Industrial Company of IT & Telecommunications Products and Services
AS42680,PIRAEUS SECURITIES SA
AS42817,Euronet Card Services S.A.
AS44036,Optima Bank S.A.
AS4492,Antonios A. Chariton
AS4601,Antonios A. Chariton
AS47180,Fibergrid - Dei Optikes Epikoinonies Monoprosopi AE
AS47521,IpHost P.C.
AS47616,Center for Research and Technology Hellas (CERTH)
AS48053,Foundation of Research and Technology Hellas
AS48172,Inter Telecom O.E.
AS48380,ATTIKI ODOS S.A.
AS48449,SMARTNET I.K.E.
AS48489,EUROCORP AEPEY
AS49582,UPSTREAM TELECOMMUNICATIONS AND SOFTWARE SYSTEMS S.M.S.A
AS50148,Elliniki Radiofonia Tileorasi (ERT) SA
AS50311,Gloman SA
AS50501,HELLENIC CADASTRE
AS50520,HOSTMEIN IKE
AS50919,INTERWORKS Single Member S.A.
AS51505,Dimosia Epicheirisi Ilektrismou Anonymi Etaireia
AS51537,Aegean Airlines S.A.
AS51574,FASTPATH IKE
AS5408,National Infrastructures for Research and Technology S.A.
AS5470,Aristotle University of Thessaloniki
AS5489,International Hellenic University
AS56457,FASTPATH IKE
AS56815,GeniusMind S.A.
AS56910,Digital Realty Hellas Single Member S.A
AS57794,ELLINIKA DIKTIA KALODION MEPE
AS60325,Optiland Telecommunications I.K.E.
AS60597,S. CHRISTOFOROU & SIA O.E.
AS60723,NEUROPUBLIC SA
AS60911,Lancom Ltd.
AS62061,Ioannis Roditis trading as Greekstream Networks
AS6674,NATIONAL BANK OF GREECE S.A.
AS6744,"Computer Technology Institute and Press ""Diophantus"""
AS6799,Ote SA (Hellenic Telecommunications Organisation)
AS6867,University of Crete
AS8248,"Computer Technology Institute and Press ""Diophantus"""
AS8253,Democritus University of Thrace
AS8278,Technical University of Crete
AS8280,SYNAPSECOM S.A. Provider of Telecommunications and Internet Services
AS8388,ALTER EGO MEDIA S.A.
AS8396,Technical Chamber of Greece
AS8499,Space Hellas S.A.
AS8522,Foundation of Research and Technology Hellas
AS8581,University Of Ioannina
AS8611,Athens University of Economics and Business
AS8617,University of the Aegean
AS8618,Ionion University
AS8643,NATIONAL AND KAPODISTRIAN UNIVERSITY OF ATHENS
AS8762,Hellenic Mediterranean University
AS8991,Hellenic Centre for Marine Research
AS9069,UNIWA
AS9128,Alpha Bank SA
